frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
49, 0, 1.810, 0.98, 1, 0.13, 0.00, 0.02, 0.00, 0.09, 0.41, 0.54, 0.11, 0.00, 0.00, 0.26, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.848, 0.98, 1, 0.03, 0.00, 0.01, 0.00, 0.07, 0.30, 0.44, 0.00, 0.00, 0.00, 0.11, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
51, 0, 1.886, 0.98, 1, 0.01, 0.00, 0.00, 0.01, 0.05, 0.41, 0.34, 0.00, 0.00, 0.00, 0.11, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
52, 0, 1.923, 0.98, 1, 0.04, 0.00, 0.00, 0.01, 0.04, 0.49, 0.31, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
53, 0, 1.961, 0.98, 1, 0.04, 0.00, 0.00, 0.02, 0.04, 0.59, 0.36, 0.00, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
54, 0, 1.999, 0.98, 1, 0.04, 0.00, 0.00, 0.02, 0.10, 0.38, 0.43, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
55, 0, 2.037, 0.98, 1, 0.00, 0.00, 0.00, 0.02, 0.21, 0.34, 0.44, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
56, 0, 2.074, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.21, 0.14, 0.40, 0.00, 0.00, 0.00, 0.10, 0.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
57, 0, 2.112, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.20, 0.31, 0.39, 0.00, 0.00, 0.00, 0.13, 0.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
58, 0, 2.150, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.09, 0.31, 0.28, 0.00, 0.00, 0.00, 0.13, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
59, 0, 2.187, 0.98, 1, 0.00, 0.00, 0.02, 0.02, 0.06, 0.27, 0.27, 0.00, 0.00, 0.00, 0.03, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
60, 0, 2.225, 0.98, 1, 0.01, 0.00, 0.02, 0.02, 0.03, 0.11, 0.35, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
61, 0, 2.263, 0.98, 1, 0.01, 0.00, 0.02, 0.02, 0.06, 0.14, 0.50, 0.03, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.07, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
62, 0, 2.301, 0.98, 1, 0.01, 0.00, 0.00, 0.00, 0.07, 0.22, 0.60, 0.05, 0.00, 0.09, 0.00, 0.04, 0.04, 0.00, 0.18, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
63, 0, 2.338, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.05, 0.32, 0.47, 0.07, 0.00, 0.09, 0.00, 0.00, 0.04, 0.00, 0.18, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
64, 0, 2.376, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.02, 0.22, 0.29, 0.04, 0.00, 0.09, 0.00, 0.00, 0.04, 0.00, 0.11, 0.00, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
65, 0, 2.414, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.12, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.77, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
66, 0, 2.451, 0.88, 1, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 1.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
67, 0, 2.489, 0.98, 1, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.12, 0.00, 0.08, 0.00, 0.00, 0.00, 1.23, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
68, 0, 2.527, 0.88, 1, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.20, 0.00, 0.08, 0.00, 0.00, 0.00, 1.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
69, 0, 2.565, 0.88, 1, 0.04, 0.00, 0.00, 0.00, 0.00, 0.11, 0.01, 0.00, 0.00, 0.11, 0.20, 0.00, 0.01, 0.00, 0.00, 0.00, 0.85, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
70, 0, 2.602, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.05, 0.15, 0.00, 0.22, 0.08, 0.00, 0.04, 0.00, 0.00, 0.00, 0.62, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
