frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11, 0, 0.378, 0.98, 1, 0.91, 0.35, 0.29, 1.43, 0.00, 0.20, 0.13, 0.55, 0.00, 0.00, 0.98, 0.57, 0.04, 0.29, 0.61, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.416, 0.98, 1, 0.94, 0.24, 0.25, 1.51, 0.00, 0.00, 0.12, 0.66, 0.00, 0.00, 1.14, 0.78, 0.00, 0.43, 0.44, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.453, 0.98, 1, 1.12, 0.41, 0.43, 1.57, 0.00, 0.02, 0.13, 0.71, 0.00, 0.00, 1.09, 0.83, 0.00, 0.43, 0.27, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.491, 0.98, 1, 1.15, 0.46, 0.52, 1.45, 0.00, 0.02, 0.12, 0.71, 0.00, 0.00, 0.89, 0.86, 0.00, 0.48, 0.22, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.529, 0.98, 1, 1.18, 0.42, 0.61, 1.34, 0.00, 0.02, 0.12, 0.64, 0.00, 0.00, 0.99, 0.67, 0.05, 0.43, 0.21, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.567, 0.98, 1, 1.16, 0.65, 0.61, 1.08, 0.00, 0.00, 0.11, 0.64, 0.00, 0.00, 1.16, 0.70, 0.14, 0.49, 0.50, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17, 0, 0.605, 0.98, 1, 1.25, 1.03, 0.61, 0.95, 0.00, 0.00, 0.10, 0.67, 0.00, 0.00, 1.38, 0.66, 0.22, 0.45, 0.82, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18, 0, 0.642, 0.98, 1, 1.19, 1.39, 0.57, 0.94, 0.00, 0.00, 0.19, 0.74, 0.00, 0.02, 1.58, 0.76, 0.19, 0.46, 1.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19, 0, 0.680, 0.98, 1, 1.15, 1.32, 0.61, 1.22, 0.00, 0.00, 0.25, 0.76, 0.00, 0.11, 1.63, 0.69, 0.09, 0.50, 0.99, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20, 0, 0.718, 0.98, 1, 1.04, 0.96, 0.68, 1.58, 0.00, 0.10, 0.33, 0.77, 0.00, 0.11, 1.84, 0.68, 0.11, 0.71, 0.69, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21, 0, 0.756, 0.98, 1, 1.02, 0.68, 0.59, 1.45, 0.00, 0.10, 0.29, 0.89, 0.00, 0.09, 1.71, 0.86, 0.09, 0.86, 0.53, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22, 0, 0.794, 0.98, 1, 1.09, 0.71, 0.70, 1.31, 0.00, 0.10, 0.17, 0.92, 0.00, 0.02, 1.57, 1.03, 0.09, 0.84, 0.37, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23, 0, 0.831, 0.98, 1, 0.92, 0.92, 0.45, 0.73, 0.00, 0.19, 0.06, 0.64, 0.00, 0.02, 1.15, 0.93, 0.00, 0.49, 0.64, 0.00, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24, 0, 0.869, 0.88, 1, 0.76, 1.08, 0.32, 0.38, 0.00, 0.41, 0.00, 0.30, 0.00, 0.01, 0.97, 0.69, 0.00, 0.18, 0.73, 0.00, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25, 0, 0.907, 0.93, 1, 0.32, 0.90, 0.00, 0.00, 0.00, 0.65, 0.00, 0.00, 0.00, 0.00, 0.80, 0.66, 0.00, 0.06, 0.72, 0.00, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26, 0, 0.945, 0.93, 1, 0.18, 0.63, 0.00, 0.00, 0.00, 0.77, 0.00, 0.00, 0.00, 0.00, 0.55, 0.70, 0.00, 0.07, 0.38, 0.00, 0.06, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27, 0, 0.982, 0.98, 1, 0.00, 0.28, 0.00, 0.00, 0.00, 0.83, 0.00, 0.00, 0.00, 0.00, 0.62, 1.03, 0.16, 0.17, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28, 0, 1.020, 0.98, 1, 0.00, 0.09, 0.00, 0.00, 0.00, 0.86, 0.00, 0.00, 0.00, 0.00, 0.64, 0.92, 0.18, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29, 0, 1.058, 0.98, 1, 0.00, 0.03, 0.00, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00, 0.00, 0.98, 0.92, 0.18, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30, 0, 1.096, 0.98, 1, 0.01, 0.03, 0.00, 0.00, 0.00, 0.85, 0.00, 0.00, 0.00, 0.00, 0.95, 0.80, 0.08, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31, 0, 1.134, 0.98, 1, 0.06, 0.12, 0.00, 0.00, 0.00, 0.78, 0.01, 0.00, 0.00, 0.00, 0.95, 0.97, 0.05, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32, 0, 1.171, 0.98, 1, 0.09, 0.15, 0.00, 0.00, 0.00, 0.73, 0.01, 0.00, 0.00, 0.00, 0.68, 1.19, 0.05, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33, 0, 1.209, 0.98, 1, 0.09, 0.15, 0.00, 0.00, 0.00, 0.60, 0.01, 0.00, 0.00, 0.00, 0.58, 1.17, 0.00, 0.04, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34, 0, 1.247, 0.98, 1, 0.06, 0.03, 0.00, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.71, 1.18, 0.00, 0.08, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35, 0, 1.285, 0.98, 1, 0.07, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.80, 1.08, 0.00, 0.07, 0.10, 0.00, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36, 0, 1.323, 0.98, 1, 0.09, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.72, 1.03, 0.00, 0.04, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37, 0, 1.360, 0.98, 1, 0.20, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.50, 1.02, 0.00, 0.00, 0.30, 0.00, 0.09, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38, 0, 1.398, 0.98, 1, 0.27, 0.08, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.51, 0.97, 0.00, 0.00, 0.20, 0.00, 0.09, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39, 0, 1.436, 0.98, 1, 0.38, 0.08, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.74, 1.14, 0.00, 0.00, 0.08, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40, 0, 1.474, 0.98, 1, 0.30, 0.09, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.73, 1.06, 0.00, 0.03, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41, 0, 1.511, 0.98, 1, 0.25, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.68, 1.11, 0.00, 0.06, 0.01, 0.00, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.549, 0.98, 1, 0.18, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.48, 0.98, 0.00, 0.06, 0.10, 0.00, 0.56, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43, 0, 1.587, 0.98, 1, 0.12, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.45, 0.99, 0.00, 0.03, 0.10, 0.00, 0.76, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
44, 0, 1.625, 0.93, 1, 0.09, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.46, 0.95, 0.00, 0.00, 0.10, 0.00, 0.93, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
45, 0, 1.663, 0.93, 1, 0.08, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.75, 0.90, 0.00, 0.00, 0.04, 0.00, 1.28, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
46, 0, 1.700, 0.98, 1, 0.07, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 1.10, 0.92, 0.00, 0.00, 0.06, 0.00, 1.53, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
47, 0, 1.738, 0.98, 1, 0.06, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 1.42, 0.99, 0.00, 0.00, 0.05, 0.00, 1.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
48, 0, 1.776, 0.98, 1, 0.00, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.32, 1.13, 0.00, 0.00, 0.05, 0.00, 1.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
49, 0, 1.814, 0.98, 1, 0.00, 0.60, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.26, 1.26, 0.10, 0.00, 0.04, 0.00, 1.65, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
50, 0, 1.852, 0.98, 1, 0.00, 0.49, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.02, 1.21, 0.10, 0.00, 0.04, 0.00, 1.50, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
51, 0, 1.889, 0.98, 1, 0.00, 0.23, 0.32, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.95, 0.98, 0.10, 0.00, 0.01, 0.00, 1.54, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
52, 0, 1.927, 0.93, 1, 0.00, 0.13, 0.39, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.90, 0.75, 0.00, 0.00, 0.07, 0.00, 1.44, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
53, 0, 1.965, 0.98, 1, 0.00, 0.14, 0.20, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 1.03, 0.74, 0.00, 0.00, 0.14, 0.00, 1.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
54, 0, 2.003, 0.98, 1, 0.00, 0.14, 0.11, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 0.93, 0.00, 0.00, 0.13, 0.00, 1.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
55, 0, 2.041, 0.93, 1, 0.03, 0.17, 0.00, 0.00, 0.00, 0.53, 0.00, 0.00, 0.09, 0.00, 0.78, 1.06, 0.00, 0.00, 0.08, 0.00, 0.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
56, 0, 2.078, 0.98, 1, 0.07, 0.12, 0.00, 0.00, 0.00, 0.76, 0.00, 0.00, 0.09, 0.00, 0.50, 0.94, 0.00, 0.00, 0.00, 0.00, 0.86, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
57, 0, 2.116, 0.93, 1, 0.07, 0.12, 0.01, 0.00, 0.00, 0.84, 0.00, 0.00, 0.09, 0.00, 0.25, 0.80, 0.00, 0.00, 0.00, 0.00, 0.73, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
58, 0, 2.154, 0.98, 1, 0.17, 0.05, 0.14, 0.00, 0.00, 0.67, 0.00, 0.00, 0.00, 0.00, 0.22, 0.63, 0.00, 0.00, 0.00, 0.00, 0.55, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
59, 0, 2.192, 0.98, 1, 0.25, 0.11, 0.22, 0.00, 0.00, 0.62, 0.00, 0.00, 0.00, 0.00, 0.25, 0.65, 0.00, 0.00, 0.00, 0.00, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60, 0, 2.229, 0.98, 1, 0.25, 0.20, 0.34, 0.00, 0.00, 0.67, 0.00, 0.00, 0.00, 0.00, 0.24, 0.65, 0.00, 0.00, 0.00, 0.00, 0.23, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61, 0, 2.267, 0.98, 1, 0.37, 0.67, 0.42, 0.27, 0.00, 0.60, 0.00, 0.00, 0.00, 0.00, 0.12, 0.77, 0.08, 0.01, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62, 0, 2.305, 0.93, 1, 0.60, 0.75, 0.62, 0.56, 0.00, 0.60, 0.00, 0.00, 0.00, 0.00, 0.06, 1.04, 0.08, 0.05, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63, 0, 2.343, 0.93, 1, 1.05, 0.69, 0.66, 0.59, 0.00, 0.48, 0.00, 0.00, 0.00, 0.00, 0.12, 1.35, 0.22, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64, 0, 2.381, 0.98, 1, 1.16, 0.17, 0.90, 0.37, 0.00, 0.56, 0.00, 0.00, 0.00, 0.00, 0.15, 1.56, 0.25, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65, 0, 2.418, 0.93, 1, 1.21, 0.21, 0.95, 0.08, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 0.34, 1.77, 0.31, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66, 0, 2.456, 0.93, 1, 1.11, 0.50, 1.32, 0.07, 0.00, 0.35, 0.00, 0.00, 0.01, 0.00, 0.58, 1.74, 0.16, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67, 0, 2.494, 0.93, 1, 1.36, 0.56, 1.43, 0.01, 0.00, 0.12, 0.00, 0.00, 0.04, 0.00, 0.78, 1.85, 0.06, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68, 0, 2.532, 0.93, 1, 1.39, 0.52, 1.48, 0.16, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.86, 1.76, 0.03, 0.60, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69, 0, 2.570, 0.88, 1, 1.53, 0.69, 1.33, 0.29, 0.00, 0.00, 0.00, 0.00, 0.11, 0.02, 0.79, 1.73, 0.03, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70, 0, 2.607, 0.88, 1, 1.54, 1.28, 1.04, 0.42, 0.00, 0.00, 0.00, 0.00, 0.08, 0.02, 0.55, 1.53, 0.08, 0.66, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
