frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.73, 1, 0.00, 0.00, 0.00, 0.03, 0.10, 0.00, 0.00, 0.00, 1.19, 0.00, 0.38, 3.05, 0.00, 1.77, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
2, 0, 0.034, 0.88, 1, 0.00, 0.00, 0.00, 0.01, 0.03, 0.00, 0.00, 0.00, 1.10, 0.00, 0.30, 3.15, 0.31, 1.84, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
3, 0, 0.069, 0.77, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.98, 0.00, 0.17, 2.91, 0.46, 1.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
4, 0, 0.103, 0.77, 1, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.83, 0.00, 0.12, 2.54, 0.27, 1.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
5, 0, 0.137, 0.77, 1, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.83, 0.00, 0.08, 2.34, 0.15, 1.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
6, 0, 0.172, 0.77, 1, 0.23, 0.00, 0.00, 0.05, 0.18, 1.14, 0.37, 0.00, 0.90, 0.00, 1.44, 2.09, 0.00, 2.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
7, 0, 0.206, 0.98, 1, 0.43, 0.00, 0.00, 0.11, 0.26, 2.21, 0.76, 0.00, 0.94, 0.00, 3.05, 1.86, 0.00, 3.52, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.240, 0.98, 1, 0.66, 0.00, 0.00, 0.26, 0.30, 3.44, 1.22, 0.00, 0.83, 0.00, 4.37, 1.57, 0.00, 4.51, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.275, 0.98, 1, 0.61, 0.00, 0.00, 0.34, 0.12, 3.51, 1.25, 0.00, 0.66, 0.00, 4.67, 1.42, 0.00, 4.74, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.309, 0.98, 1, 0.65, 0.00, 0.00, 0.54, 0.07, 3.64, 1.40, 0.00, 0.50, 0.00, 4.49, 1.28, 0.00, 4.43, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
