frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11, 0, 0.378, 0.88, 1, 0.05, 0.00, 0.00, 0.17, 0.00, 0.32, 0.00, 0.31, 0.20, 0.07, 0.11, 0.19, 0.03, 0.00, 0.03, 0.00, 0.41, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.416, 0.88, 1, 0.05, 0.00, 0.00, 0.09, 0.00, 0.36, 0.00, 0.28, 0.17, 0.07, 0.15, 0.26, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.454, 0.88, 1, 0.09, 0.15, 0.00, 0.00, 0.00, 0.57, 0.00, 0.15, 0.20, 0.02, 0.16, 0.14, 0.00, 0.00, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.492, 0.93, 1, 0.19, 0.38, 0.00, 0.01, 0.00, 0.49, 0.00, 0.15, 0.36, 0.00, 0.42, 0.61, 0.00, 0.00, 0.00, 0.27, 0.12, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.530, 0.93, 1, 0.34, 0.38, 0.19, 0.10, 0.00, 0.54, 0.00, 0.10, 0.35, 0.12, 0.58, 0.77, 0.00, 0.00, 0.00, 0.42, 0.06, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.568, 0.93, 1, 0.53, 0.23, 0.45, 0.10, 0.00, 0.62, 0.00, 0.02, 0.34, 0.14, 0.73, 0.97, 0.00, 0.00, 0.00, 0.42, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
17, 0, 0.605, 0.93, 1, 0.53, 0.02, 0.69, 0.14, 0.00, 0.71, 0.00, 0.01, 0.27, 0.14, 0.67, 0.75, 0.00, 0.00, 0.03, 0.20, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
18, 0, 0.643, 0.93, 1, 0.58, 0.10, 0.76, 0.05, 0.00, 0.62, 0.00, 0.00, 0.32, 0.09, 0.61, 0.72, 0.00, 0.00, 0.03, 0.19, 0.10, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
19, 0, 0.681, 0.93, 1, 0.49, 0.22, 0.65, 0.10, 0.00, 0.42, 0.00, 0.16, 0.32, 0.07, 0.53, 0.63, 0.00, 0.00, 0.17, 0.48, 0.36, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
20, 0, 0.719, 0.93, 1, 0.39, 0.46, 0.56, 0.24, 0.00, 0.29, 0.00, 0.29, 0.25, 0.18, 0.50, 0.64, 0.00, 0.00, 0.16, 0.74, 0.36, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
21, 0, 0.757, 0.93, 1, 0.34, 0.67, 0.54, 0.34, 0.00, 0.21, 0.01, 0.43, 0.26, 0.20, 0.49, 0.63, 0.00, 0.00, 0.16, 0.72, 0.26, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
22, 0, 0.795, 0.93, 1, 0.34, 0.83, 0.47, 0.41, 0.00, 0.12, 0.01, 0.61, 0.24, 0.21, 0.59, 0.68, 0.00, 0.00, 0.03, 0.43, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
23, 0, 0.833, 0.88, 1, 0.31, 0.57, 0.36, 0.22, 0.00, 0.16, 0.02, 0.73, 0.41, 0.20, 0.53, 0.58, 0.00, 0.04, 0.02, 0.18, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
24, 0, 0.870, 0.88, 1, 0.18, 0.28, 0.18, 0.11, 0.00, 0.24, 0.03, 0.91, 0.50, 0.23, 0.46, 0.50, 0.02, 0.04, 0.02, 0.10, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
25, 0, 0.908, 0.88, 1, 0.04, 0.00, 0.31, 0.00, 0.00, 0.24, 0.03, 0.85, 0.56, 0.22, 0.43, 0.44, 0.02, 0.04, 0.00, 0.26, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
26, 0, 0.946, 0.98, 1, 0.01, 0.00, 0.41, 0.07, 0.00, 0.15, 0.02, 0.87, 0.48, 0.23, 0.43, 0.48, 0.02, 0.00, 0.00, 0.29, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
27, 0, 0.984, 0.98, 1, 0.00, 0.00, 0.45, 0.14, 0.00, 0.08, 0.00, 0.76, 0.45, 0.26, 0.41, 0.57, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
28, 0, 1.022, 0.98, 1, 0.06, 0.24, 0.30, 0.32, 0.00, 0.28, 0.00, 0.77, 0.51, 0.39, 0.34, 0.57, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
29, 0, 1.060, 0.98, 1, 0.08, 0.46, 0.19, 0.34, 0.00, 0.46, 0.00, 0.79, 0.60, 0.47, 0.38, 0.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
30, 0, 1.097, 0.98, 1, 0.13, 0.46, 0.16, 0.27, 0.00, 0.63, 0.01, 0.67, 0.45, 0.44, 0.49, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
31, 0, 1.135, 0.88, 1, 0.07, 0.21, 0.10, 0.08, 0.00, 0.59, 0.02, 0.55, 0.30, 0.41, 0.49, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
32, 0, 1.173, 0.88, 1, 0.06, 0.06, 0.08, 0.01, 0.00, 0.39, 0.02, 0.47, 0.17, 0.42, 0.47, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
33, 0, 1.211, 0.88, 1, 0.00, 0.15, 0.03, 0.01, 0.00, 0.29, 0.00, 0.48, 0.23, 0.30, 0.37, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
34, 0, 1.249, 0.88, 1, 0.00, 0.34, 0.03, 0.01, 0.00, 0.29, 0.00, 0.42, 0.31, 0.20, 0.41, 0.61, 0.03, 0.00, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
35, 0, 1.287, 0.88, 1, 0.00, 0.28, 0.07, 0.00, 0.00, 0.47, 0.00, 0.45, 0.36, 0.00, 0.40, 0.51, 0.12, 0.00, 0.00, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
36, 0, 1.325, 0.88, 1, 0.00, 0.31, 0.17, 0.00, 0.00, 0.47, 0.00, 0.44, 0.38, 0.00, 0.43, 0.54, 0.21, 0.00, 0.00, 0.24, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
37, 0, 1.362, 0.88, 1, 0.00, 0.18, 0.32, 0.00, 0.00, 0.54, 0.00, 0.44, 0.32, 0.00, 0.31, 0.47, 0.18, 0.00, 0.00, 0.23, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
38, 0, 1.400, 0.93, 1, 0.00, 0.36, 0.36, 0.00, 0.00, 0.48, 0.00, 0.37, 0.30, 0.00, 0.36, 0.42, 0.09, 0.00, 0.00, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
39, 0, 1.438, 0.88, 1, 0.09, 0.51, 0.32, 0.00, 0.00, 0.53, 0.00, 0.58, 0.40, 0.00, 0.53, 0.49, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
40, 0, 1.476, 0.88, 1, 0.22, 0.70, 0.17, 0.00, 0.00, 0.30, 0.00, 0.77, 0.39, 0.00, 0.61, 0.35, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
41, 0, 1.514, 0.88, 1, 0.33, 0.73, 0.07, 0.00, 0.00, 0.19, 0.00, 0.89, 0.33, 0.00, 0.61, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.552, 0.88, 1, 0.34, 0.68, 0.23, 0.00, 0.00, 0.00, 0.00, 0.81, 0.15, 0.00, 0.50, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
43, 0, 1.589, 0.98, 1, 0.35, 0.57, 0.40, 0.00, 0.00, 0.02, 0.00, 0.67, 0.12, 0.00, 0.48, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
44, 0, 1.627, 0.98, 1, 0.42, 0.49, 0.57, 0.00, 0.00, 0.23, 0.00, 0.49, 0.07, 0.00, 0.42, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
45, 0, 1.665, 0.88, 1, 0.31, 0.27, 0.58, 0.00, 0.00, 0.77, 0.00, 0.67, 0.20, 0.19, 0.66, 0.65, 0.00, 0.06, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.703, 0.98, 1, 0.18, 0.13, 0.69, 0.09, 0.00, 1.36, 0.00, 0.76, 0.35, 0.24, 0.65, 1.05, 0.00, 0.08, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.741, 0.88, 1, 0.00, 0.00, 0.72, 0.17, 0.00, 1.64, 0.00, 0.89, 0.56, 0.27, 0.75, 1.42, 0.00, 0.11, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.779, 0.88, 1, 0.00, 0.00, 0.76, 0.17, 0.00, 1.60, 0.03, 0.66, 0.59, 0.08, 0.50, 1.10, 0.00, 0.05, 0.00, 0.62, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.816, 0.88, 1, 0.00, 0.00, 0.75, 0.07, 0.00, 1.40, 0.03, 0.59, 0.60, 0.03, 0.87, 1.05, 0.00, 0.04, 0.00, 0.56, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.854, 0.88, 1, 0.05, 0.06, 0.54, 0.00, 0.00, 1.09, 0.10, 0.55, 0.40, 0.04, 0.97, 0.76, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
51, 0, 1.892, 0.88, 1, 0.05, 0.06, 0.34, 0.00, 0.00, 0.87, 0.12, 0.54, 0.28, 0.09, 1.02, 0.67, 0.00, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
52, 0, 1.930, 0.88, 1, 0.05, 0.08, 0.14, 0.00, 0.00, 0.63, 0.18, 0.62, 0.17, 0.13, 0.81, 0.55, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
53, 0, 1.968, 0.93, 1, 0.00, 0.02, 0.19, 0.05, 0.00, 0.84, 0.16, 0.66, 0.25, 0.14, 0.89, 0.64, 0.00, 0.00, 0.00, 0.05, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
54, 0, 2.006, 0.93, 1, 0.00, 0.02, 0.11, 0.05, 0.00, 1.00, 0.18, 0.79, 0.33, 0.36, 1.04, 0.77, 0.00, 0.00, 0.00, 0.04, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
55, 0, 2.044, 0.93, 1, 0.00, 0.21, 0.06, 0.05, 0.00, 1.05, 0.13, 0.72, 0.35, 0.33, 0.84, 0.54, 0.09, 0.00, 0.00, 0.27, 0.13, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
56, 0, 2.081, 0.88, 1, 0.07, 0.28, 0.00, 0.00, 0.00, 0.88, 0.07, 0.72, 0.39, 0.31, 0.65, 0.35, 0.09, 0.00, 0.00, 0.39, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
57, 0, 2.119, 0.98, 1, 0.14, 0.29, 0.00, 0.00, 0.00, 0.58, 0.01, 0.68, 0.47, 0.04, 0.57, 0.12, 0.09, 0.00, 0.00, 0.37, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
58, 0, 2.157, 0.98, 1, 0.28, 0.25, 0.10, 0.00, 0.00, 0.56, 0.07, 0.74, 0.55, 0.06, 0.69, 0.33, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
59, 0, 2.195, 0.93, 1, 0.32, 0.31, 0.15, 0.00, 0.00, 0.51, 0.12, 0.73, 0.59, 0.03, 0.74, 0.52, 0.00, 0.00, 0.00, 0.08, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
60, 0, 2.233, 0.93, 1, 0.24, 0.46, 0.35, 0.08, 0.00, 0.92, 0.15, 0.74, 0.43, 0.15, 0.59, 0.74, 0.02, 0.00, 0.00, 0.19, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
61, 0, 2.271, 0.88, 1, 0.12, 0.45, 0.48, 0.15, 0.00, 1.23, 0.09, 0.74, 0.31, 0.25, 0.50, 0.77, 0.02, 0.00, 0.00, 0.25, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
62, 0, 2.308, 0.88, 1, 0.01, 0.49, 0.59, 0.22, 0.00, 1.44, 0.05, 0.69, 0.18, 0.24, 0.29, 0.78, 0.02, 0.00, 0.00, 0.22, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
63, 0, 2.346, 0.88, 1, 0.01, 0.44, 0.60, 0.28, 0.00, 1.15, 0.02, 0.55, 0.17, 0.12, 0.23, 0.65, 0.00, 0.00, 0.01, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
64, 0, 2.384, 0.88, 1, 0.03, 0.44, 0.64, 0.21, 0.00, 0.69, 0.02, 0.44, 0.22, 0.00, 0.22, 0.64, 0.00, 0.00, 0.01, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
65, 0, 2.422, 0.88, 1, 0.09, 0.37, 0.68, 0.31, 0.00, 0.49, 0.00, 0.44, 0.34, 0.04, 0.47, 0.71, 0.00, 0.00, 0.01, 0.14, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
66, 0, 2.460, 0.88, 1, 0.13, 0.29, 0.77, 0.39, 0.00, 0.54, 0.00, 0.54, 0.44, 0.19, 0.67, 0.80, 0.03, 0.00, 0.00, 0.22, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67, 0, 2.498, 0.88, 1, 0.19, 0.19, 0.80, 0.58, 0.00, 0.74, 0.02, 0.72, 0.46, 0.42, 0.73, 0.88, 0.12, 0.00, 0.00, 0.34, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68, 0, 2.535, 0.93, 1, 0.29, 0.18, 0.96, 0.48, 0.00, 0.95, 0.02, 0.81, 0.39, 0.53, 0.66, 1.05, 0.21, 0.00, 0.00, 0.35, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69, 0, 2.573, 0.88, 1, 0.44, 0.18, 1.01, 0.34, 0.00, 1.06, 0.03, 0.90, 0.44, 0.50, 0.55, 1.26, 0.18, 0.00, 0.00, 0.45, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70, 0, 2.611, 0.88, 1, 0.36, 0.14, 0.72, 0.31, 0.00, 1.04, 0.01, 0.94, 0.33, 0.31, 0.41, 1.27, 0.15, 0.00, 0.00, 0.51, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
