frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.14, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 0.48, 0.42, 0.00, 0.29, 0.00, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
2, 0, 0.038, 0.98, 1, 0.00, 0.00, 0.11, 0.07, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.95, 0.73, 0.00, 0.15, 0.00, 0.25, 0.08, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3, 0, 0.075, 0.98, 1, 0.00, 0.00, 0.06, 0.07, 0.00, 0.16, 0.00, 0.05, 0.00, 0.00, 1.02, 0.78, 0.00, 0.09, 0.00, 0.17, 0.13, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4, 0, 0.113, 0.98, 1, 0.00, 0.03, 0.18, 0.10, 0.00, 0.20, 0.00, 0.08, 0.00, 0.00, 0.92, 0.76, 0.00, 0.11, 0.00, 0.14, 0.10, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.150, 0.88, 1, 0.14, 0.03, 0.21, 0.07, 0.00, 0.11, 0.00, 0.16, 0.00, 0.00, 0.90, 0.71, 0.00, 0.11, 0.05, 0.02, 0.06, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.188, 0.98, 1, 0.36, 0.03, 0.27, 0.11, 0.00, 0.09, 0.00, 0.19, 0.00, 0.00, 0.93, 0.70, 0.00, 0.07, 0.10, 0.01, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.225, 0.88, 1, 0.62, 0.21, 0.19, 0.31, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.74, 0.48, 0.00, 0.00, 0.20, 0.02, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.263, 0.88, 1, 0.68, 0.29, 0.13, 0.66, 0.00, 0.00, 0.00, 0.22, 0.00, 0.00, 0.76, 0.34, 0.00, 0.00, 0.25, 0.08, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.300, 0.88, 1, 0.57, 0.36, 0.06, 0.87, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.67, 0.17, 0.00, 0.00, 0.28, 0.08, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.338, 0.88, 1, 0.35, 0.15, 0.00, 0.59, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.46, 0.22, 0.00, 0.01, 0.18, 0.17, 0.10, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.375, 0.88, 1, 0.15, 0.07, 0.00, 0.25, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.31, 0.24, 0.00, 0.01, 0.07, 0.36, 0.23, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.413, 0.88, 1, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.43, 0.04, 0.03, 0.00, 0.54, 0.30, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.450, 0.88, 1, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.28, 0.41, 0.04, 0.02, 0.00, 0.64, 0.25, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.488, 0.88, 1, 0.00, 0.03, 0.00, 0.28, 0.00, 0.00, 0.00, 0.05, 0.00, 0.01, 0.30, 0.49, 0.04, 0.06, 0.00, 0.56, 0.13, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.525, 0.88, 1, 0.00, 0.03, 0.00, 0.43, 0.00, 0.00, 0.00, 0.05, 0.00, 0.01, 0.17, 0.65, 0.00, 0.05, 0.00, 0.51, 0.06, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.563, 0.88, 1, 0.10, 0.03, 0.00, 0.60, 0.00, 0.02, 0.00, 0.10, 0.00, 0.00, 0.16, 0.84, 0.00, 0.08, 0.00, 0.50, 0.03, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17, 0, 0.600, 0.88, 1, 0.20, 0.00, 0.00, 0.49, 0.00, 0.02, 0.00, 0.11, 0.00, 0.00, 0.04, 0.93, 0.00, 0.06, 0.00, 0.50, 0.05, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18, 0, 0.638, 0.88, 1, 0.25, 0.00, 0.00, 0.33, 0.00, 0.07, 0.00, 0.11, 0.00, 0.01, 0.14, 0.76, 0.00, 0.05, 0.05, 0.54, 0.15, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19, 0, 0.675, 0.88, 1, 0.18, 0.00, 0.06, 0.17, 0.00, 0.10, 0.00, 0.06, 0.00, 0.11, 0.16, 0.54, 0.00, 0.03, 0.06, 0.57, 0.18, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20, 0, 0.713, 0.88, 1, 0.11, 0.06, 0.06, 0.00, 0.00, 0.10, 0.00, 0.04, 0.00, 0.13, 0.15, 0.26, 0.00, 0.01, 0.12, 0.38, 0.20, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21, 0, 0.750, 0.88, 1, 0.16, 0.15, 0.06, 0.01, 0.00, 0.04, 0.00, 0.10, 0.00, 0.13, 0.04, 0.08, 0.00, 0.01, 0.18, 0.25, 0.14, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22, 0, 0.788, 0.88, 1, 0.14, 0.17, 0.00, 0.01, 0.00, 0.00, 0.00, 0.27, 0.00, 0.05, 0.03, 0.00, 0.00, 0.00, 0.20, 0.03, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23, 0, 0.825, 0.88, 1, 0.10, 0.12, 0.00, 0.01, 0.00, 0.00, 0.00, 0.31, 0.00, 0.02, 0.21, 0.00, 0.00, 0.00, 0.13, 0.03, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24, 0, 0.863, 0.88, 1, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.02, 0.31, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25, 0, 0.900, 0.88, 1, 0.08, 0.00, 0.00, 0.13, 0.00, 0.11, 0.00, 0.10, 0.00, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26, 0, 0.938, 0.98, 1, 0.14, 0.00, 0.00, 0.29, 0.00, 0.23, 0.00, 0.08, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.01, 0.16, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27, 0, 0.975, 0.98, 1, 0.21, 0.00, 0.00, 0.49, 0.00, 0.35, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.19, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28, 0, 1.013, 0.98, 1, 0.20, 0.00, 0.00, 0.39, 0.00, 0.45, 0.00, 0.13, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.01, 0.08, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29, 0, 1.050, 0.98, 1, 0.14, 0.00, 0.00, 0.29, 0.00, 0.40, 0.00, 0.09, 0.00, 0.00, 0.10, 0.04, 0.00, 0.00, 0.01, 0.03, 0.12, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
