frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
26, 0, 0.944, 0.98, 1, 0.00, 0.00, 0.78, 0.00, 0.00, 0.30, 0.00, 0.00, 0.74, 0.96, 0.00, 0.00, 0.00, 0.00, 0.12, 0.11, 0.91, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
27, 0, 0.981, 0.98, 1, 0.00, 0.00, 0.80, 0.00, 0.00, 0.21, 0.00, 0.00, 0.64, 1.12, 0.00, 0.00, 0.00, 0.00, 0.10, 0.03, 0.86, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
28, 0, 1.019, 0.98, 1, 0.00, 0.00, 0.66, 0.00, 0.00, 0.21, 0.00, 0.00, 0.47, 1.02, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.81, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
29, 0, 1.057, 0.98, 1, 0.00, 0.00, 0.56, 0.00, 0.00, 0.19, 0.00, 0.00, 0.38, 0.84, 0.00, 0.00, 0.00, 0.00, 0.08, 0.03, 0.56, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
30, 0, 1.095, 0.98, 1, 0.00, 0.00, 0.48, 0.00, 0.00, 0.13, 0.00, 0.00, 0.55, 0.66, 0.00, 0.00, 0.00, 0.00, 0.12, 0.21, 0.32, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
31, 0, 1.132, 0.98, 1, 0.00, 0.00, 0.43, 0.00, 0.00, 0.15, 0.00, 0.00, 0.69, 0.48, 0.00, 0.00, 0.00, 0.00, 0.14, 0.36, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32, 0, 1.170, 0.98, 1, 0.00, 0.00, 0.51, 0.00, 0.00, 0.18, 0.00, 0.00, 0.71, 0.41, 0.00, 0.00, 0.00, 0.00, 0.14, 0.43, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33, 0, 1.208, 0.98, 1, 0.00, 0.00, 0.54, 0.00, 0.00, 0.32, 0.00, 0.00, 0.61, 0.38, 0.00, 0.00, 0.00, 0.00, 0.11, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34, 0, 1.246, 0.98, 1, 0.00, 0.00, 0.53, 0.00, 0.00, 0.58, 0.00, 0.00, 0.53, 0.37, 0.00, 0.00, 0.00, 0.00, 0.14, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
35, 0, 1.283, 0.98, 1, 0.00, 0.00, 0.58, 0.00, 0.00, 0.49, 0.00, 0.07, 0.60, 0.55, 0.00, 0.00, 0.00, 0.00, 0.16, 0.55, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
36, 0, 1.321, 0.98, 1, 0.00, 0.00, 0.72, 0.00, 0.00, 0.29, 0.00, 0.07, 0.60, 0.60, 0.00, 0.00, 0.00, 0.00, 0.11, 0.51, 0.14, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
37, 0, 1.359, 0.98, 1, 0.00, 0.00, 0.92, 0.00, 0.00, 0.04, 0.00, 0.07, 0.62, 0.65, 0.00, 0.00, 0.00, 0.00, 0.01, 0.48, 0.24, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
38, 0, 1.397, 0.98, 1, 0.00, 0.00, 0.93, 0.00, 0.00, 0.11, 0.00, 0.00, 0.61, 0.59, 0.00, 0.00, 0.00, 0.00, 0.05, 0.32, 0.21, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
39, 0, 1.434, 0.98, 1, 0.00, 0.00, 0.91, 0.00, 0.00, 0.26, 0.00, 0.00, 0.61, 0.61, 0.00, 0.00, 0.00, 0.00, 0.13, 0.27, 0.10, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
40, 0, 1.472, 0.98, 1, 0.00, 0.00, 0.69, 0.00, 0.00, 0.24, 0.00, 0.00, 0.56, 0.80, 0.00, 0.00, 0.00, 0.00, 0.28, 0.28, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
41, 0, 1.510, 0.98, 1, 0.00, 0.00, 0.52, 0.00, 0.00, 0.15, 0.00, 0.00, 0.46, 0.95, 0.00, 0.00, 0.00, 0.00, 0.36, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.548, 0.98, 1, 0.00, 0.00, 0.34, 0.00, 0.00, 0.08, 0.00, 0.00, 0.39, 1.00, 0.00, 0.00, 0.00, 0.00, 0.47, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
43, 0, 1.585, 0.98, 1, 0.00, 0.00, 0.31, 0.00, 0.00, 0.15, 0.00, 0.00, 0.36, 1.00, 0.00, 0.00, 0.00, 0.00, 0.48, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
44, 0, 1.623, 0.98, 1, 0.00, 0.00, 0.24, 0.00, 0.00, 0.18, 0.00, 0.00, 0.38, 1.05, 0.00, 0.00, 0.00, 0.00, 0.35, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
