frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11, 0, 0.375, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.11, 1.22, 0.98, 0.11, 0.81, 2.40, 0.00, 0.00, 1.58, 0.99, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12, 0, 0.412, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.11, 1.04, 0.91, 0.30, 0.46, 2.40, 0.03, 0.00, 1.51, 0.87, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
13, 0, 0.450, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 1.00, 0.78, 0.30, 0.57, 2.55, 0.03, 0.00, 1.90, 0.94, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
14, 0, 0.487, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.94, 0.65, 0.19, 0.76, 2.60, 0.03, 0.00, 2.09, 1.11, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
15, 0, 0.525, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 1.31, 0.70, 0.06, 1.06, 2.70, 0.00, 0.00, 2.38, 1.55, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
16, 0, 0.562, 0.98, 1, 0.00, 0.00, 0.10, 0.00, 0.00, 0.01, 0.00, 1.60, 0.83, 0.06, 1.03, 2.84, 0.00, 0.00, 2.30, 1.66, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
17, 0, 0.600, 0.98, 1, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 1.88, 0.95, 0.06, 1.12, 3.08, 0.00, 0.00, 2.43, 1.68, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
18, 0, 0.637, 0.98, 1, 0.00, 0.00, 0.16, 0.05, 0.00, 0.00, 0.00, 1.68, 0.83, 0.00, 0.73, 2.30, 0.08, 0.00, 1.89, 1.13, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
19, 0, 0.675, 0.98, 1, 0.00, 0.00, 0.09, 0.05, 0.00, 0.02, 0.00, 1.17, 0.70, 0.00, 0.43, 1.29, 0.16, 0.00, 1.60, 0.80, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
20, 0, 0.712, 0.98, 1, 0.00, 0.00, 0.02, 0.05, 0.00, 0.02, 0.00, 0.97, 0.56, 0.00, 0.00, 0.21, 0.23, 0.00, 1.22, 0.65, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21, 0, 0.750, 0.98, 1, 0.00, 0.00, 0.02, 0.00, 0.00, 0.02, 0.00, 0.77, 0.47, 0.00, 0.00, 0.00, 0.25, 0.00, 1.30, 0.48, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
22, 0, 0.787, 0.98, 1, 0.00, 0.00, 0.03, 0.00, 0.00, 0.16, 0.00, 0.81, 0.34, 0.00, 0.10, 0.00, 0.17, 0.00, 1.14, 0.37, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
23, 0, 0.825, 0.98, 1, 0.00, 0.00, 0.12, 0.02, 0.00, 0.32, 0.01, 0.52, 0.26, 0.00, 0.10, 0.00, 0.18, 0.00, 1.03, 0.09, 0.48, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
24, 0, 0.862, 0.98, 1, 0.00, 0.00, 0.12, 0.02, 0.00, 0.37, 0.03, 0.30, 0.20, 0.00, 0.10, 0.00, 0.16, 0.00, 0.79, 0.37, 0.66, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
25, 0, 0.900, 0.98, 1, 0.00, 0.00, 0.09, 0.03, 0.00, 0.21, 0.08, 0.12, 0.13, 0.00, 0.00, 0.00, 0.16, 0.00, 0.76, 0.35, 0.69, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
26, 0, 0.937, 0.88, 1, 0.00, 0.00, 0.00, 0.01, 0.00, 0.05, 0.16, 0.00, 0.03, 0.00, 0.00, 0.00, 0.07, 0.00, 0.71, 0.32, 0.63, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
27, 0, 0.975, 0.88, 1, 0.00, 0.00, 0.02, 0.09, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.82, 0.11, 0.58, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
28, 0, 1.012, 0.93, 1, 0.00, 0.00, 0.08, 0.19, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.78, 0.41, 0.72, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
29, 0, 1.050, 0.93, 1, 0.00, 0.00, 0.14, 0.27, 0.00, 0.00, 0.06, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.63, 0.81, 0.78, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
30, 0, 1.087, 0.88, 1, 0.00, 0.00, 0.12, 0.36, 0.00, 0.00, 0.17, 0.00, 0.02, 0.00, 0.00, 0.00, 0.17, 0.00, 0.57, 0.74, 0.54, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
31, 0, 1.125, 0.93, 1, 0.00, 0.00, 0.06, 0.26, 0.00, 0.00, 0.25, 0.00, 0.02, 0.00, 0.00, 0.00, 0.17, 0.00, 0.51, 0.50, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
32, 0, 1.162, 0.88, 1, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.27, 0.00, 0.02, 0.00, 0.00, 0.00, 0.18, 0.00, 0.57, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
33, 0, 1.200, 0.88, 1, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.19, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.44, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
34, 0, 1.237, 0.93, 1, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.21, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
35, 0, 1.275, 0.93, 1, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.20, 0.13, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
36, 0, 1.312, 0.98, 1, 0.00, 0.00, 0.00, 0.32, 0.00, 0.00, 0.21, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.62, 0.17, 0.27, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
37, 0, 1.350, 0.98, 1, 0.00, 0.00, 0.00, 0.32, 0.00, 0.00, 0.11, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.63, 0.17, 0.46, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
38, 0, 1.387, 0.98, 1, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.05, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.03, 0.45, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
39, 0, 1.425, 0.98, 1, 0.00, 0.00, 0.06, 0.09, 0.00, 0.00, 0.02, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.56, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
40, 0, 1.462, 0.98, 1, 0.00, 0.00, 0.06, 0.10, 0.00, 0.00, 0.02, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.23, 0.55, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
41, 0, 1.500, 0.88, 1, 0.00, 0.00, 0.06, 0.20, 0.00, 0.00, 0.02, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.33, 0.65, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.537, 0.88, 1, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.44, 0.67, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
43, 0, 1.575, 0.93, 1, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 0.00, 0.18, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.32, 1.03, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
44, 0, 1.612, 0.88, 1, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.31, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.32, 0.39, 1.33, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
45, 0, 1.650, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.33, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.50, 0.37, 1.46, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.687, 0.88, 1, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.23, 0.34, 0.06, 0.00, 0.00, 0.10, 0.00, 0.62, 0.50, 1.27, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.725, 0.88, 1, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.11, 0.27, 0.10, 0.00, 0.00, 0.15, 0.00, 0.71, 0.48, 1.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.762, 0.88, 1, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.03, 0.24, 0.10, 0.00, 0.00, 0.15, 0.00, 0.71, 0.56, 1.12, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.800, 0.82, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.25, 0.13, 0.00, 0.00, 0.05, 0.00, 0.68, 0.41, 1.10, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.837, 0.88, 1, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.21, 0.38, 0.20, 0.00, 0.00, 0.00, 0.00, 0.74, 0.69, 1.05, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
51, 0, 1.875, 0.88, 1, 0.00, 0.00, 0.01, 0.14, 0.00, 0.00, 0.00, 0.45, 0.54, 0.45, 0.00, 0.00, 0.00, 0.00, 0.92, 1.06, 0.99, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
52, 0, 1.912, 0.88, 1, 0.00, 0.00, 0.01, 0.14, 0.00, 0.00, 0.00, 0.70, 0.55, 0.36, 0.00, 0.00, 0.00, 0.00, 0.94, 1.31, 1.09, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
53, 0, 1.950, 0.88, 1, 0.00, 0.00, 0.02, 0.14, 0.00, 0.00, 0.00, 0.72, 0.50, 0.29, 0.00, 0.00, 0.00, 0.00, 0.85, 1.23, 1.19, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
54, 0, 1.987, 0.88, 1, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.75, 0.48, 0.04, 0.00, 0.00, 0.00, 0.00, 0.56, 0.88, 1.17, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
55, 0, 2.025, 0.88, 1, 0.00, 0.00, 0.10, 0.16, 0.00, 0.00, 0.00, 0.50, 0.43, 0.04, 0.00, 0.00, 0.00, 0.00, 0.34, 0.85, 1.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
56, 0, 2.062, 0.88, 1, 0.00, 0.00, 0.16, 0.33, 0.00, 0.00, 0.00, 0.27, 0.32, 0.00, 0.06, 0.00, 0.00, 0.00, 0.20, 0.84, 1.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
57, 0, 2.100, 0.88, 1, 0.00, 0.00, 0.27, 0.50, 0.00, 0.00, 0.00, 0.09, 0.19, 0.00, 0.06, 0.00, 0.00, 0.00, 0.10, 0.91, 0.99, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58, 0, 2.137, 0.88, 1, 0.00, 0.00, 0.23, 0.48, 0.00, 0.00, 0.00, 0.22, 0.25, 0.03, 0.08, 0.00, 0.00, 0.00, 0.09, 0.86, 1.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59, 0, 2.175, 0.88, 1, 0.00, 0.00, 0.15, 0.54, 0.00, 0.00, 0.00, 0.34, 0.30, 0.26, 0.03, 0.00, 0.00, 0.00, 0.14, 0.80, 1.20, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60, 0, 2.212, 0.88, 1, 0.00, 0.00, 0.10, 0.37, 0.00, 0.00, 0.00, 0.45, 0.41, 0.39, 0.02, 0.11, 0.00, 0.00, 0.37, 0.80, 1.29, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61, 0, 2.250, 0.88, 1, 0.00, 0.00, 0.11, 0.24, 0.00, 0.00, 0.00, 0.65, 0.46, 0.47, 0.00, 0.11, 0.00, 0.00, 0.56, 0.83, 1.30, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62, 0, 2.287, 0.88, 1, 0.00, 0.00, 0.17, 0.03, 0.00, 0.02, 0.00, 0.85, 0.50, 0.39, 0.00, 0.11, 0.00, 0.00, 0.69, 0.85, 1.29, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63, 0, 2.325, 0.88, 1, 0.00, 0.00, 0.18, 0.09, 0.00, 0.18, 0.00, 1.05, 0.49, 0.26, 0.00, 0.12, 0.00, 0.00, 0.78, 0.72, 1.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64, 0, 2.362, 0.88, 1, 0.00, 0.00, 0.13, 0.09, 0.00, 0.38, 0.00, 1.12, 0.53, 0.14, 0.00, 0.17, 0.13, 0.00, 1.17, 0.57, 1.16, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
65, 0, 2.400, 0.88, 1, 0.00, 0.00, 0.07, 0.07, 0.12, 0.69, 0.04, 1.29, 0.69, 0.02, 0.00, 0.30, 0.13, 0.00, 1.85, 0.69, 0.69, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
66, 0, 2.437, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.30, 1.03, 0.18, 1.44, 0.84, 0.05, 0.00, 0.19, 0.13, 0.00, 2.31, 1.09, 0.33, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
67, 0, 2.475, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.49, 1.38, 0.30, 1.62, 0.95, 0.13, 0.00, 0.16, 0.03, 0.00, 2.42, 1.41, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
68, 0, 2.512, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.50, 1.39, 0.28, 1.69, 0.96, 0.11, 0.00, 0.17, 0.17, 0.00, 2.40, 1.60, 0.16, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
69, 0, 2.550, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.46, 1.14, 0.19, 1.57, 0.94, 0.08, 0.41, 0.25, 0.26, 0.00, 2.66, 1.82, 0.33, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
70, 0, 2.587, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.46, 0.82, 0.11, 1.75, 0.98, 0.13, 0.52, 0.71, 0.29, 0.00, 2.72, 1.83, 0.39, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
