frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
53, 0, 1.961, 0.88, 1, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 1.39, 1.14, 1.34, 0.00, 1.29, 0.09, 0.00, 0.00, 0.83, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54, 0, 1.998, 0.88, 1, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 1.37, 1.10, 1.30, 0.00, 1.42, 0.00, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55, 0, 2.036, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 1.49, 0.99, 1.17, 0.00, 1.32, 0.00, 0.00, 0.00, 0.93, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56, 0, 2.074, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 1.43, 0.98, 1.05, 0.00, 1.01, 0.00, 0.00, 0.00, 0.95, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57, 0, 2.111, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 1.24, 1.02, 0.92, 0.00, 0.59, 0.00, 0.00, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58, 0, 2.149, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 0.00, 1.14, 1.10, 0.97, 0.00, 0.50, 0.00, 0.00, 0.00, 0.86, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59, 0, 2.187, 0.88, 1, 0.00, 0.00, 0.03, 0.00, 0.15, 0.00, 0.00, 1.23, 1.09, 1.09, 0.00, 0.80, 0.00, 0.00, 0.00, 0.79, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60, 0, 2.225, 0.88, 1, 0.00, 0.00, 0.03, 0.00, 0.10, 0.00, 0.00, 1.33, 1.07, 1.23, 0.00, 1.14, 0.00, 0.00, 0.00, 0.68, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61, 0, 2.262, 0.88, 1, 0.00, 0.00, 0.03, 0.00, 0.10, 0.00, 0.00, 1.40, 1.03, 1.21, 0.00, 1.23, 0.00, 0.00, 0.00, 0.70, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62, 0, 2.300, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 1.47, 1.00, 1.23, 0.00, 1.19, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63, 0, 2.338, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 1.56, 0.97, 1.22, 0.00, 1.06, 0.00, 0.00, 0.00, 0.63, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64, 0, 2.375, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 1.71, 0.95, 1.28, 0.00, 1.01, 0.00, 0.00, 0.00, 0.67, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65, 0, 2.413, 0.88, 1, 0.00, 0.00, 0.00, 0.02, 0.27, 0.00, 0.00, 1.56, 0.92, 1.09, 0.00, 1.00, 0.00, 0.00, 0.00, 0.88, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66, 0, 2.451, 0.88, 1, 0.00, 0.00, 0.00, 0.02, 0.23, 0.00, 0.00, 1.36, 0.91, 1.10, 0.00, 1.03, 0.00, 0.00, 0.00, 0.88, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67, 0, 2.488, 0.88, 1, 0.00, 0.00, 0.00, 0.02, 0.19, 0.00, 0.00, 1.12, 0.93, 1.18, 0.00, 1.07, 0.00, 0.00, 0.00, 0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68, 0, 2.526, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 1.14, 0.96, 1.21, 0.00, 1.06, 0.00, 0.00, 0.00, 0.63, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69, 0, 2.564, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 1.24, 1.01, 1.16, 0.00, 1.09, 0.00, 0.00, 0.00, 0.57, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70, 0, 2.602, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 1.28, 0.99, 0.99, 0.00, 1.16, 0.00, 0.00, 0.00, 0.73, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
